Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Energy Consumption,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,Proportion of Energy from Renewables,R&D Expenditure,Renewable Energy Patents,Innovation Index,GDP,Population,Government Policies,Renewable Energy Targets,Public-Private Partnerships in Energy,Energy Market Liberalization,Ease of Doing Business,Regulatory Quality,Political Stability,Control of Corruption,CO2 Emissions,Average Annual Temperature,Solar Irradiance,Wind Speed,Hydro Potential,Biomass Availability
Brazil,2011,Solar,42401.94804,41722.02934,6184476844.0,904734.1921,716.0673901,0.533092895,0.47282748,588109668.1,61.21846825,5955593821.0,653,27.39822924,25326056775974,1454219681,1,1,0,0,81.59961307,3.808781112,2.411572921,8.347977825,986189.9931,30.60683197,193.7496081,12.82931292,75.37729161,78.85155737
India,2015,Hydro,17112.77902,27122.03936,6006024245.0,136294.5147,160.8498711,0.6071758519,0.138449193,398492578.1,91.63204971,9238835004.0,504,12.1349798,18324019277775,1402662732,0,0,1,1,70.50495548,5.500503821,3.740354264,5.488955338,161799.989,10.32123595,136.3983558,8.58238421,69.08041521,98.5647387
Australia,2022,Geothermal,79039.48773,424.6644912,919814863.7,292245.9838,993.9835466,0.2300398508,0.3349527668,294387661.3,69.65855308,3566859567.0,562,55.93172558,75377803052307,859335536,1,1,1,1,67.02682611,2.719793334,6.910330174,4.954647792,373849.4232,3.878534728,194.3022814,1.566825328,13.98995237,15.32128755
India,2023,Hydro,2763.530124,24746.57261,2514232827.0,995697.8842,545.6375453,0.9055914804,0.07366610441,843765719.4,6.554217148,7339895733.0,123,17.07560499,112636777351344,990514197,1,0,0,1,7.541009681,3.956166135,8.553391932,0.3203808554,651646.1052,37.73949052,292.355292,9.493754825,1.119615703,33.78888153
China,2006,Hydro,86680.39205,47951.32722,9777638087.0,191848.4503,722.3969404,0.8247421014,0.45307767,287939206.9,50.03620054,4543640616.0,592,97.10989401,63319809325335,1078787787,0,1,1,0,17.20225051,6.985076554,2.150537411,6.083307015,694491.1786,33.30378209,287.7755994,13.80425825,9.586906898,50.15256294
China,2003,Solar,73494.67375,3954.741711,1866391136.0,721465.1747,963.2763309,0.4054738541,0.2173295194,200027917.1,12.84146384,1605377760.0,218,10.31674557,36658718121718,164676452,1,0,1,1,42.29027487,5.280995984,4.782177894,5.549576383,480901.7943,26.65095746,269.5020987,8.277715264,52.28279494,4.67319717
Germany,2001,Hydro,5416.980611,33445.28068,7211532980.0,769800.66,35.29610612,0.8587951223,0.4580931497,149581637.2,88.64933354,3576002776.0,232,79.33908305,12367480483616,885763585,0,1,0,1,39.46965225,7.55328878,1.000700358,9.672970012,830244.7806,20.27335245,291.3889155,14.42790695,4.428100684,69.09841548
France,2010,Geothermal,74090.08916,20834.60973,8747667898.0,581969.3844,591.9208953,0.3334804401,0.1944497584,731891392.8,8.178641384,5547535855.0,655,70.66615646,32273012272824,652838591,0,1,1,0,58.32745328,5.596805778,5.85728061,9.258740018,641058.7263,-8.332332726,118.097912,9.295792494,39.93391559,22.32490291
Germany,2008,Solar,18883.38765,36036.65093,9629960865.0,35059.11939,729.4597854,0.169513022,0.1192739187,985285600.4,82.64936508,3012803911.0,913,54.75985644,147231860160647,98445061,1,0,1,1,76.16505674,1.024329097,8.147989867,2.386263997,580875.0285,10.19020273,179.14515,8.228645691,22.01485885,32.1096848
Germany,2007,Biomass,86577.98986,17769.6111,2597428992.0,532750.0722,589.3780918,0.2912533705,0.3375135856,271324965.3,57.15854927,2828506337.0,403,13.90099816,166997014310390,1043488024,1,0,0,1,58.90683089,7.427273815,6.441639853,0.7232837239,702337.9202,-9.447044687,106.9094352,14.85589708,90.93490239,83.99802506
Australia,2021,Wind,74291.93306,3398.269534,7473316466.0,20800.52494,940.2335296,0.4413721656,0.4927215165,699388300.5,93.75838162,6961910755.0,446,48.6988082,155147507450017,571931567,1,1,0,1,0.3508758042,8.587453113,5.926930428,7.862297761,225635.0898,32.36051161,297.9942218,10.00140607,15.88259941,73.37332239
Russia,2022,Wind,84201.27549,27760.1648,9912777572.0,990252.1022,333.0729146,0.5558581135,0.2722656047,703634668.4,50.26912917,8915543457.0,139,52.21245244,66634036174713,1294478571,1,1,0,0,31.84367566,9.810822855,5.658959278,5.035792149,301334.7202,26.22681219,269.303115,2.528372889,42.83435963,80.34062549
USA,2007,Biomass,66878.801,921.9595035,9429076873.0,20169.93155,399.8402436,0.2306770836,0.1998306865,879413606.3,34.27300507,2534546847.0,5,1.551451943,13185368587167,1456812712,1,0,1,0,7.374436049,9.946904655,1.878595211,0.3756461632,690358.717,9.607210327,209.2058745,11.86903551,12.68258005,25.26246521
China,2004,Geothermal,16097.26762,8715.0555,2112259355.0,43144.58409,885.1794731,0.603562482,0.3752186197,658701409.7,89.53618447,6207216756.0,682,39.31823234,199823250877707,925108237,0,1,1,1,69.20767175,3.162613238,1.187458488,9.687992621,700931.1434,36.30049461,293.0728556,10.4558145,89.42562953,63.31299462
France,2007,Hydro,26792.82914,21770.48957,9913593655.0,173867.7612,746.6674063,0.6727579849,0.1395175189,544405722.8,51.12354417,2289825916.0,804,0.7172236354,24041618717887,226219785,1,0,1,1,36.66494041,8.936884006,6.194538989,3.60893941,344116.3066,-4.938382816,173.9126086,9.214125829,38.2271793,78.31107692
China,2008,Biomass,59880.85347,34523.55929,5984944996.0,532145.6474,649.7829803,0.5504810491,0.3514052142,680414370.0,95.57662781,7523330839.0,747,61.03876173,194400201945351,893826096,1,1,0,1,57.75165725,7.918205152,2.651344179,7.474897835,783558.2448,24.84120072,234.7312662,2.745494152,81.43799875,3.030076379
India,2001,Wind,39839.88972,46572.42848,115029066.0,470860.1224,840.7929232,0.8544288395,0.4283031183,378519042.1,52.76969523,771399951.1,159,50.25567495,179002512470013,135807701,0,1,1,1,6.753521739,0.1485825858,7.630294377,8.220301804,101978.8653,29.98127422,228.0015222,4.813980982,50.32645225,33.64314179
USA,2014,Wind,73416.61099,14033.53058,5176448451.0,827754.5512,416.8376654,0.1654876874,0.0729426951,224635399.1,89.92288917,2906598246.0,82,48.75006453,38570158116257,439552214,1,0,1,0,59.11993045,4.208706657,0.799282797,1.165890969,843020.9079,34.29673302,275.8378147,8.997406426,66.3374014,81.29220536
Australia,2014,Hydro,11187.96725,34968.16407,1187775824.0,347820.3327,26.2703155,0.7809978691,0.4183507099,853301423.7,94.98960475,2789138032.0,900,25.99151265,79570981653945,440312197,1,1,0,1,42.14055727,8.811126357,4.112587033,9.957369308,754759.8665,-9.81932051,108.0954925,7.379262495,16.21819421,19.9613213
Russia,2010,Solar,37072.65456,40650.90332,9957001941.0,296384.4315,975.4845975,0.4114957023,0.4477031677,714774426.6,43.71742851,7681988920.0,711,47.89191983,192558381344946,1291311803,0,0,1,1,81.24205115,5.5566052,5.238425363,4.282990863,357442.5522,28.27845545,257.6947523,12.46159988,40.15705065,41.6656158
USA,2013,Solar,29896.62368,34067.53101,5465119265.0,654226.6568,466.4393341,0.06124105933,0.05516996851,371385849.7,57.03642367,6412089637.0,83,36.39438544,15935754100290,1011053365,0,1,1,1,98.92799383,5.653336235,5.726735652,5.494976844,930867.5847,-0.06957643884,208.2688109,5.68190812,44.18407225,93.64125857
Brazil,2018,Hydro,42075.60067,30012.18465,8240566549.0,503861.9781,136.8298296,0.008088407805,0.2356982116,773663403.7,13.57612279,4893291040.0,799,29.57124676,114241546082367,487237831,0,0,1,1,87.50503076,0.09476634761,2.350207173,2.788624056,119635.1484,12.77832037,105.8249167,1.089276081,39.3679493,30.8941693
USA,2022,Wind,90935.5134,13932.68224,2908167647.0,61699.01437,811.6195463,0.8872893689,0.05466050362,268020799.4,7.638158381,5910313735.0,864,46.71575561,160393869720275,367916344,0,1,1,1,9.232692072,0.0896311913,1.530714873,0.4124704979,626334.0213,9.537695913,258.8622235,0.5877067157,85.48728566,72.99318324
Germany,2019,Geothermal,66246.21113,13448.82477,1457355508.0,754673.6912,957.7085589,0.1155418839,0.4341088122,901810813.1,0.3554338182,887149734.7,916,0.3675500318,60683052448198,1257286094,1,1,1,0,13.27490517,5.987373294,8.985600864,7.960394306,720924.6973,36.97770206,196.5561608,9.300259121,8.208376572,60.78631748
Canada,2022,Solar,6174.219762,14702.8037,1565431536.0,124239.7097,901.7954502,0.2684764574,0.07932972997,576882942.5,19.77363354,7140536688.0,821,90.78238328,68095526758556,1018180590,0,1,0,0,86.66484698,4.762064958,6.073289972,7.359702058,438368.5578,14.76192613,232.614406,2.582069351,87.91298149,34.07580595
Russia,2007,Geothermal,49120.52136,48205.93993,8274442881.0,417741.3288,384.3853328,0.02407732838,0.2408621522,741972480.3,90.45029456,7242754646.0,861,68.90693462,32314890658128,26792208,0,1,0,1,78.01859796,5.113734427,3.108755393,6.612526307,136904.2056,13.52103392,256.1043028,11.83632614,70.26314844,2.74929812
Russia,2022,Solar,72830.20169,25301.2475,390764996.8,13944.00322,854.304867,0.3664022344,0.1258402923,404665414.3,0.8629067489,3597585838.0,458,79.50798641,58366550215591,419146621,0,0,1,0,74.53454872,1.682463154,3.326284389,6.368628088,7331.46885,1.984589869,178.8487384,9.990437903,84.72560062,1.00282624
France,2007,Geothermal,41381.13041,25124.1301,9184435392.0,641348.9948,471.7802033,0.5362511679,0.1987649891,796615273.4,84.21461092,8506615275.0,339,90.29939926,157964397655550,472128264,0,0,0,1,80.98860491,9.492680456,2.98912393,3.660974531,633908.4701,-7.398340001,120.0496678,4.140529113,34.92402814,96.60934072
India,2013,Biomass,81951.10925,48908.85832,3174166500.0,480102.6347,34.41051089,0.1072402215,0.4427637843,623650565.8,96.10745661,2879833336.0,316,38.18525046,96281476328887,372919918,1,1,0,0,92.02113567,5.113945911,5.193808557,1.849863897,177661.8646,22.55697181,160.4963788,11.52800562,0.3852707643,31.16605249
USA,2014,Wind,27825.85865,33848.61065,4635353858.0,427412.3224,428.1278559,0.4924786297,0.2872762902,409976256.4,8.530493828,6121349238.0,699,32.81107901,112535803376678,889993261,0,0,0,1,46.404402,6.086543836,2.893989395,8.681295961,34624.11007,-7.891655112,119.901697,1.814322783,71.81910564,61.80077754
Russia,2006,Geothermal,87558.2263,18879.77385,1853059138.0,978871.6985,482.9953113,0.810772704,0.4525258855,921110300.2,62.50973783,1080183407.0,694,2.083796695,10209636913316,203201618,1,1,0,0,80.77748822,4.482233208,4.311168008,7.548935485,857973.5775,11.20271856,261.9979856,0.6458582518,40.64920627,34.38991098
France,2011,Wind,99702.81341,18485.97918,4491184692.0,318730.4957,204.1526224,0.0654117349,0.07450537981,244175997.6,94.23188294,3092483286.0,357,89.61011612,140723830481662,1361965132,0,1,1,0,27.18570271,6.86722093,3.67956606,1.591980284,23012.52779,34.35248422,149.8719133,9.616791295,35.35316734,73.2317147
Canada,2009,Geothermal,36540.75532941835,20348.126912167147,7542992904.284803,286821.26466575277,370.8492554699219,0.7397298200117697,0.0536106660131757,144455391.0190713,73.65704268286936,4063625223.887048,77,88.11747024849225,104793428525149,320957167,0,1,0,1,19.5349018644259,4.391664596190522,7.716362095476508,3.654183679608856,106893.10444363172,19.08657406811141,227.64722936837367,11.80464975950597,94.14641827226448,34.66670444586109
Russia,2010,Biomass,47728.18723,7457.049415,3075625209.0,960255.8867,632.8015712,0.4180493237,0.1727388199,535708649.8,93.6162287,7906763927.0,462,73.44193746,90800098472230,892534333,1,1,1,1,69.95640296,4.646304016,1.767555682,9.612055625,300242.9986,11.93319818,294.7079769,0.3938158168,99.76300123,74.58792424
China,2014,Geothermal,45598.49857049365,34781.25311223759,7092556532.815131,803703.069647696,559.6660730103515,0.6134761917619949,0.265946274884086,290328059.0430163,93.92248492492128,5287788575.12577,321,52.3631285467341,14940243427984,343587714,0,0,1,0,62.839440678966184,2.0863667409555173,4.059856395269932,2.109412725516946,682650.9788574837,2.893128243164675,238.11011885274175,3.3838080772002326,41.170580488769474,35.25049415629227
India,2008,Wind,52477.70284,41892.94175,5196187507.0,534623.9246,989.8976889,0.8454224104,0.394850362,571311017.4,33.63880815,8419811435.0,960,58.16580281,97745941926650,835768396,0,0,1,1,34.03840168,5.739889754,9.432284474,4.944019686,336126.7219,13.72902824,244.3646553,0.05097847384,78.63607489,62.77533134
Germany,2007,Solar,79974.1851,24680.64571,2468025608.0,834471.994,721.404029,0.252746673,0.3387490264,664650646.8,60.27650923,8292632774.0,449,69.22800074,49894514539174,488255537,1,1,0,0,53.11175052,8.369351536,7.650377156,8.620409353,437398.8439,35.97995557,208.7155608,2.144979648,60.24175268,25.78937055
India,2021,Geothermal,22827.09340783138,11217.388514419905,7588697274.754956,63943.89555752188,733.1863276133341,0.4866271971660733,0.3927098270917697,70052923.09713422,36.06046016307821,7505096100.519764,331,99.67420404521748,134818433973856,1173995796,0,0,0,1,2.60849305051033,7.030818164126939,5.117874409198588,4.075801305181641,433782.89144500514,30.628112441818892,290.25306115216665,8.172278037270894,27.1596330347641,8.945177391341897
Japan,2011,Solar,78757.59219284593,43515.958807920215,164637861.25869283,954986.5507636892,924.0803140715332,0.4405213947733168,0.0631306149394249,868684770.4124172,8.433423916343264,9955107253.920383,533,45.08941377035411,154563576739900,386568055,0,0,1,0,55.067586205283725,2.063140645613858,6.020631590226037,5.312088477675532,459134.38562772254,33.949849355761664,189.91569995571945,13.57870638583918,81.46021754404892,57.65549111013263
France,2014,Biomass,73627.47526,18307.46304,1717783054.0,240319.442,350.0251755,0.5316403777,0.05005212031,526998254.9,68.04591318,2770052765.0,272,67.32233216,179333595544326,741203987,0,1,1,0,94.39581533,1.641664353,9.194408001,3.608075859,725561.8087,11.29179246,102.1645232,9.3663287,83.52112591,27.81873083
China,2022,Solar,45940.10336,44770.59364,3403419323.0,171060.3403,206.847361,0.1235016202,0.3424228871,407847076.1,1.46735853,6884779522.0,527,32.67653791,164070300674581,1461199397,0,0,1,1,25.89646388,9.148840115,7.134720181,6.262141936,691156.0008,1.225326034,181.1960956,6.142891397,67.8587748,4.999802185
China,2011,Geothermal,1058.755207,38529.91723,3329696197.0,435605.5066,499.7262206,0.79311932,0.2819182119,725488861.0,19.67580629,1279511999.0,942,37.48530612,17545594564823,620670404,1,0,0,1,57.43445549,8.561386426,7.49616971,3.714846938,494764.999,-4.429935723,146.6313886,9.366363224,82.31492567,55.22747155
Russia,2012,Biomass,1789.222324,22375.50502,3756252043.0,378391.4143,524.644525,0.5032908445,0.3998714152,544148455.5,5.995696857,882971023.4,903,71.64288264,81867691216622,1117734468,0,0,0,1,19.2826972,9.283502541,5.180933274,9.614540962,718195.1362,31.34443224,133.6094163,7.848683363,1.713765159,23.44238863
India,2021,Wind,75015.10933,21087.56372,4916894562.0,85751.93627,697.4560801,0.5894454205,0.1942315167,416123157.1,39.99653706,7183075262.0,973,36.56322308,57095133998912,613191835,0,1,1,0,13.30706618,7.066246408,2.488498875,7.245673299,256029.4746,33.88781372,174.8892287,5.628846559,92.59861204,32.03293021
Australia,2005,Solar,44898.04343377362,1197.3724733746317,2526307309.0834394,9308.057614251016,609.8646361059452,0.2599093349477012,0.3060284319679009,871721284.6964957,69.40869080962251,4001763268.352821,238,39.93317342224342,148704678809673,402367251,0,0,0,1,57.56180151188769,7.836709286373073,2.031559313746114,2.671273433316288,647821.473660889,32.431525035561116,143.05033175679046,2.03641884797415,14.617896756977844,72.36863810307956
Brazil,2001,Hydro,17924.2704,34843.91759,6838006889.0,788275.5178,580.4160548,0.2156434896,0.4851763031,654811530.6,58.48986501,8972916699.0,390,25.26985795,11042355133552,142593196,1,1,1,0,99.85917621,4.499480775,0.9604984767,7.022941504,149997.8034,5.17865531,248.682554,12.55933703,72.28652137,6.833462753
UK,2021,Wind,99752.86046685604,8490.818651624948,7966606073.94417,236765.40003454697,47.68833419736011,0.0731405064856935,0.1456575326438924,466492906.7489843,42.658198411801806,4517100592.320036,638,70.53197912504612,77945515026859,532042209,1,1,1,0,17.91408193586831,0.3253993093555307,0.8332998694751681,3.782703956781134,30018.484978684653,15.951003286720637,193.70031773393535,7.793970451434381,80.83184667492034,47.17129623590039
Russia,2023,Hydro,80512.15602,43726.29871,9571765316.0,757304.2932,998.5855979,0.9386434456,0.1732055367,517333671.2,89.25331018,3478424260.0,92,97.20032968,94789225188884,284761041,1,1,0,1,92.87864842,7.182279074,9.28039929,5.416413148,938949.2879,7.578273504,172.3187585,14.95121366,34.82900655,87.91486316
Germany,2021,Solar,69110.30273,1600.085286,8550041700.0,512267.0915,569.6105825,0.6661170611,0.3976999219,313176781.3,51.97090378,4099020036.0,278,27.13724422,53384796167062,500965028,1,1,1,1,77.204171,5.83495287,0.2676338508,4.369496058,57274.84898,-7.964473009,268.9358107,5.108221127,75.14871954,24.77372591
Germany,2011,Biomass,34086.52432,3206.533616,6451188682.0,14397.65488,368.2187955,0.6562944087,0.362410555,253992809.4,44.80311407,8667667586.0,405,35.03780119,847046654589,510029857,0,0,0,1,15.21985214,1.411364509,1.103294968,4.038638275,108766.636,18.58681733,240.5441898,12.78310795,97.66345658,25.97510503
Russia,2001,Wind,11896.0557,20069.33168,2944701215.0,490108.2743,431.1436901,0.1286927467,0.08206605451,741807493.3,18.74795756,7536726498.0,625,22.80709447,72757128575793,1177052404,1,0,0,1,36.4184499,5.429232225,5.392102582,2.944011946,360369.2479,37.37423303,196.5638661,0.6011254628,63.33285536,36.74978496
Canada,2017,Biomass,80365.9035,5265.477177,2474851154.0,874323.8323,592.101958,0.3691273303,0.4512380351,987393492.5,30.44800302,5417266947.0,124,30.82177397,75111410777984,414864856,0,0,0,0,16.72797868,0.1003054353,0.2299128197,5.236471761,170699.4422,28.98835743,141.9363936,11.83048011,53.51786511,4.074711813
Germany,2015,Biomass,61264.04520242247,15958.566473527277,8657429999.404755,561586.9795856116,115.41728257949605,0.55487919115667,0.2957784620993896,582305819.6377844,73.02669863723862,1556344257.3256302,38,84.2471890372867,135393294945481,910434801,0,0,0,0,22.20923519661274,5.242798993391715,1.9103398336052704,9.143604660942158,324800.9244896591,3.7926296255137686,241.34582329039665,2.367737350555279,63.299936559609584,51.604183328482215
China,2023,Hydro,80230.38418,6891.367099,6071760382.0,218131.673,968.2157707,0.3403903468,0.3387350922,684662064.1,37.50214434,261426140.8,997,92.03812639,187552450033237,1459711244,0,1,1,0,9.854877936,3.89154,5.593141167,9.066994526,182638.702,32.71991257,233.2334153,9.289055594,20.01435757,43.85840179
Australia,2023,Wind,28351.90286,42701.98485,1777959772.0,701377.3276,75.2722535,0.3799129977,0.4652847842,632451563.2,14.58752687,9525396865.0,544,80.51202115,173050412004635,1438493513,1,0,1,1,60.63336073,0.05314020434,4.958111467,7.023025043,769847.2528,29.49422802,205.0049097,10.44402679,85.29496833,66.82262741
